id,item,conditions,read_time,image_error,slider_value,leftright_trial,list
62409129c9bb7,12,brcf,[3516],False,0,1left,3
62409129c9bb7,38,fercf,[3184],False,100,1right,3
62409129c9bb7,37,fzrdc,[1584],False,0,1right,3
62409129c9bb7,29,fbrdc,[2253],False,100,1right,3
62409129c9bb7,25,zrdc,[4660],False,100,1right,3
62409129c9bb7,30,ferdf,[3509],False,100,1right,3
62409129c9bb7,33,fercf,[5182],False,0,1left,3
62409129c9bb7,28,ferdf,[3450],False,100,1right,3
62409129c9bb7,28,ferdc,[5412],False,100,1right,3
62409129c9bb7,34,fbrdf,[4040],False,-1,1right,3
62409129c9bb7,35,fzrcf,[5709],False,100,1left,3
62409129c9bb7,7,brcf,[3673],False,0,1left,3
62409129c9bb7,32,fercf,[3313],False,0,1left,3
62409129c9bb7,31,ferdf,[4682],False,100,1right,3
62409129c9bb7,37,ferdc,[5531],False,0,1left,3
62409129c9bb7,5,zrdf,[4812],False,0,1left,3
62409129c9bb7,33,fzrdf,[10310],False,0,1right,3
62409129c9bb7,37,fbrcf,[6539],False,-1,1left,3
62409129c9bb7,26,ercf,[4073],False,0,1left,3
62409129c9bb7,30,fzrdf,[6586],False,100,1left,3
62409129c9bb7,8,brdf,[3423],False,100,1right,3
62409129c9bb7,28,fzrcf,[6110],False,0,1left,3
62409129c9bb7,33,fzrdc,[4385],False,0,1right,3
62409129c9bb7,36,fercf,[2809],False,100,1right,3
62409129c9bb7,31,fzrdc,[3510],False,0,1right,3
62409129c9bb7,7,zrcf,[4102],False,0,1left,3
62409129c9bb7,29,fbrcf,[3372],False,100,1right,3
62409129c9bb7,21,zrdf,[4191],False,0,1right,3
62409129c9bb7,35,fzrdc,[2321],False,100,1left,3
62409129c9bb7,9,brdc,[8124],False,100,1right,3
62409129c9bb7,33,ferdf,[2711],False,0,1left,3
62409129c9bb7,37,fzrcf,[3000],False,100,1left,3
62409129c9bb7,29,fzrdc,[2276],False,0,1right,3
62409129c9bb7,14,erdc,[2832],False,0,1left,3
62409129c9bb7,22,erdc,[3192],False,0,1left,3
62409129c9bb7,24,brdf,[3009],False,0,1right,3
62409129c9bb7,20,zrcf,[5098],False,0,1right,3
62409129c9bb7,18,brcf,[7183],False,100,1left,3
62409129c9bb7,30,fbrdf,[2722],False,0,1left,3
62409129c9bb7,24,zrdf,[3715],False,0,1left,3
62409129c9bb7,5,erdf,[2045],False,0,1left,3
62409129c9bb7,32,fbrcf,[2452],False,0,1left,3
62409129c9bb7,11,erdc,[3988],False,100,1right,3
62409129c9bb7,10,zrdf,[2277],False,0,1right,3
62409129c9bb7,23,zrcf,[2376],False,0,1right,3
62409129c9bb7,34,fbrcf,[4767],False,100,1left,3
62409129c9bb7,9,erdc,[7171],False,0,1left,3
62409129c9bb7,8,erdf,[4349],False,0,1left,3
62409129c9bb7,7,ercf,[2923],False,0,1right,3
62409129c9bb7,34,fzrdc,[2177],False,100,1left,3
62409129c9bb7,17,brdc,[1717],False,0,1left,3
62409129c9bb7,21,erdf,[1904],False,0,1left,3
62409129c9bb7,23,brcf,[5278],False,100,1right,3
62409129c9bb7,28,fbrcf,[7324],False,100,1right,3
62409129c9bb7,11,brdc,[4760],False,0,1right,3
62409129c9bb7,3,brdc,[2285],False,0,1right,3
62409129c9bb7,14,zrdc,[1958],False,0,1left,3
62409129c9bb7,28,fzrdf,[2337],False,0,1right,3
62409129c9bb7,23,ercf,[1639],False,0,1left,3
62409129c9bb7,30,fercf,[1659],False,0,1right,3
62409129c9bb7,10,erdf,[3204],False,0,1left,3
62409129c9bb7,35,ferdc,[3628],False,100,1right,3
62409129c9bb7,4,zrcf,[2114],False,5,1left,3
62409129c9bb7,29,fzrdf,[1907],False,0,1left,3
62409129c9bb7,35,fzrdf,[4877],False,0,1right,3
62409129c9bb7,11,zrdc,[2922],False,100,1left,3
62409129c9bb7,30,fbrcf,[2886],False,100,1right,3
62409129c9bb7,36,fbrdf,[5613],False,-1,1left,3
62409129c9bb7,5,brdf,[4207],False,0,1left,3
62409129c9bb7,18,zrcf,[1935],False,0,1left,3
62409129c9bb7,15,zrcf,[2228],False,0,1left,3
62409129c9bb7,34,fercf,[1789],False,0,1left,3
62409129c9bb7,6,zrdc,[1979],False,0,1left,3
62409129c9bb7,38,fbrdc,[3801],False,0,1right,3
62409129c9bb7,38,fzrcf,[4207],False,-1,1right,3
62409129c9bb7,33,fbrdf,[2934],False,0,1left,3
62409129c9bb7,15,brcf,[3945],False,100,1right,3
62409129c9bb7,32,ferdf,[2714],False,100,1left,3
62409129c9bb7,35,ferdf,[3035],False,100,1right,3
62409129c9bb7,28,fercf,[3039],False,0,1left,3
62409129c9bb7,4,brcf,[2143],False,0,1left,3
62409129c9bb7,30,fzrcf,[1994],False,0,1left,3
62409129c9bb7,22,zrdc,[1388],False,0,1right,3
62409129c9bb7,32,fzrdf,[4330],False,0,1left,3
62409129c9bb7,2,zrdf,[4721],False,0,1left,3
62409129c9bb7,30,ferdc,[4433],False,0,1right,3
62409129c9bb7,34,fzrdf,[5641],False,0,1right,3
62409129c9bb7,3,erdc,[2362],False,0,1left,3
62409129c9bb7,36,fzrdc,[2544],False,100,1left,3
62409129c9bb7,33,fzrcf,[2783],False,0,1right,3
62409129c9bb7,29,fzrcf,[2051],False,0,1right,3
62409129c9bb7,35,fbrdf,[7024],False,-1,1left,3
62409129c9bb7,34,fbrdc,[4448],False,-1,1right,3
62409129c9bb7,2,erdf,[4511],False,0,1left,3
62409129c9bb7,21,brdf,[2134],False,0,1right,3
62409129c9bb7,38,fbrdf,[4356],False,-1,1right,3
62409129c9bb7,28,fbrdc,[4141],False,100,1right,3
62409129c9bb7,28,fzrdc,[1919],False,0,1right,3
62409129c9bb7,25,brdc,[1860],False,0,1right,3
62409129c9bb7,27,zrdf,[2470],False,0,1right,3
62409129c9bb7,19,erdc,[2737],False,0,1right,3
62409129c9bb7,13,zrdf,[3267],False,0,1left,3
62409129c9bb7,8,zrdf,[4115],False,0,1left,3
62409129c9bb7,37,ferdf,[10576],False,100,1right,3
62409129c9bb7,12,ercf,[3919],False,100,1right,3
62409129c9bb7,27,erdf,[3590],False,0,1right,3
62409129c9bb7,20,brcf,[6750],False,0,1left,3
62409129c9bb7,29,ferdf,[2414],False,0,1left,3
62409129c9bb7,34,fzrcf,[5131],False,100,1left,3
62409129c9bb7,38,fzrdf,[8803],False,100,1left,3
62409129c9bb7,34,ferdc,[7240],False,0,1left,3
62409129c9bb7,36,ferdc,[1774],False,0,1left,3
62409129c9bb7,6,brdc,[2741],False,0,1right,3
62409129c9bb7,25,erdc,[2014],False,0,1left,3
62409129c9bb7,9,zrdc,[3515],False,100,1left,3
62409129c9bb7,1,zrcf,[5804],False,0,1right,3
62409129c9bb7,12,zrcf,[2607],False,0,1right,3
62409129c9bb7,20,ercf,[1684],False,0,1right,3
62409129c9bb7,19,brdc,[2606],False,0,1right,3
62409129c9bb7,26,brcf,[4073],False,0,1left,3
62409129c9bb7,32,fbrdf,[4244],False,100,1right,3
62409129c9bb7,31,fzrdf,[2984],False,0,1right,3
62409129c9bb7,36,fbrdc,[5583],False,-1,1left,3
62409129c9bb7,29,fbrdf,[6358],False,100,1right,3
62409129c9bb7,27,brdf,[2370],False,0,1left,3
62409129c9bb7,30,fbrdc,[3232],False,100,1right,3
62409129c9bb7,19,zrdc,[2129],False,0,1right,3
62409129c9bb7,31,fbrdc,[6376],False,100,1right,3
62409129c9bb7,38,fzrdc,[3002],False,100,1left,3
62409129c9bb7,31,fercf,[2946],False,0,1left,3
62409129c9bb7,13,erdf,[1784],False,0,1left,3
62409129c9bb7,15,ercf,[1670],False,0,1right,3
62409129c9bb7,6,erdc,[2853],False,0,1right,3
62409129c9bb7,31,fbrcf,[2486],False,0,1left,3
62409129c9bb7,32,fzrdc,[2759],False,0,1right,3
62409129c9bb7,35,fbrcf,[4941],False,-1,1left,3
62409129c9bb7,35,fercf,[1589],False,0,1left,3
62409129c9bb7,36,fzrcf,[2928],False,100,1left,3
62409129c9bb7,28,fbrdf,[2359],False,100,1right,3
62409129c9bb7,10,brdf,[8452],False,0,1left,3
62409129c9bb7,18,ercf,[3518],False,0,1left,3
62409129c9bb7,24,erdf,[19640],False,0,1right,3
62409129c9bb7,31,fbrdf,[5465],False,100,1right,3
62409129c9bb7,33,fbrdc,[10792],False,100,1right,3
62409129c9bb7,16,brdf,[8885],False,-1,1left,3
62409129c9bb7,37,fercf,[3111],False,100,1right,3
62409129c9bb7,29,ferdc,[2772],False,100,1right,3
62409129c9bb7,22,brdc,[2835],False,0,1right,3
62409129c9bb7,36,fbrcf,[6822],False,-1,1left,3
62409129c9bb7,38,ferdf,[2699],False,100,1right,3
62409129c9bb7,32,fzrcf,[3251],False,0,1left,3
62409129c9bb7,3,zrdc,[2033],False,0,1left,3
62409129c9bb7,17,zrdc,[4026],False,100,1right,3
62409129c9bb7,37,fbrdf,[3724],False,-1,1left,3
62409129c9bb7,37,fbrdc,[5917],False,-1,1right,3
62409129c9bb7,33,ferdc,[2970],False,0,1left,3
62409129c9bb7,17,erdc,[1514],False,0,1right,3
62409129c9bb7,36,ferdf,[1941],False,0,1left,3
62409129c9bb7,4,ercf,[1896],False,0,1left,3
62409129c9bb7,13,brdf,[2447],False,0,1left,3
62409129c9bb7,36,fzrdf,[2600],False,0,1right,3
62409129c9bb7,31,fzrcf,[2792],False,0,1right,3
62409129c9bb7,16,zrdf,[5139],False,100,1right,3
62409129c9bb7,2,brdf,[2356],False,0,1left,3
62409129c9bb7,26,zrcf,[4941],False,0,1left,3
6240928941ed7,38,ferdc,[12504],False,0,1right,1
6240928941ed7,2,ercf,[7007],False,100,1left,1
6240928941ed7,4,brdc,[8206],False,100,1right,1
6240928941ed7,8,zrcf,[7334],False,0,1left,1
6240928941ed7,30,fbrdf,[6973],False,100,1right,1
6240928941ed7,4,zrdc,[7141],False,100,1right,1
6240928941ed7,29,fzrdc,[9399],False,-1,1right,1
6240928941ed7,28,fbrcf,[8676],False,100,1right,1
6240928941ed7,6,erdf,[4359],False,0,1left,1
6240928941ed7,20,erdc,[10881],False,-1,1left,1
6240928941ed7,38,fbrdc,[4734],False,-1,1left,1
6240928941ed7,28,ferdf,[8408],False,23,1left,1
6240928941ed7,34,fzrcf,[6240],False,100,1left,1
6240928941ed7,36,ferdf,[8115],False,-1,1left,1
6240928941ed7,1,brdc,[4476],False,100,1right,1
6240928941ed7,32,fbrcf,[6026],False,0,1left,1
6240928941ed7,28,fercf,[4058],False,100,1right,1
6240928941ed7,8,ercf,[7825],False,100,1left,1
6240928941ed7,26,erdc,[10427],False,75,1right,1
6240928941ed7,15,erdc,[7169],False,32,1left,1
6240928941ed7,18,zrdc,[8804],False,-1,1right,1
6240928941ed7,22,zrdf,[6042],False,100,1right,1
6240928941ed7,21,zrcf,[6442],False,100,1right,1
6240928941ed7,38,fbrdf,[5806],False,-1,1right,1
6240928941ed7,28,ferdc,[7582],False,100,1right,1
6240928941ed7,37,fzrcf,[4490],False,100,1left,1
6240928941ed7,31,fzrdf,[7278],False,14,1right,1
6240928941ed7,31,fzrdc,[7299],False,-1,1left,1
6240928941ed7,32,fbrdc,[3890],False,100,1right,1
6240928941ed7,36,fercf,[4504],False,-1,1right,1
6240928941ed7,29,fzrcf,[5223],False,100,1right,1
6240928941ed7,36,fbrdf,[5385],False,-1,1right,1
6240928941ed7,27,zrcf,[5128],False,100,1right,1
6240928941ed7,30,ferdf,[7677],False,100,1right,1
6240928941ed7,32,fzrdc,[4673],False,100,1left,1
6240928941ed7,26,zrdc,[7163],False,0,1left,1
6240928941ed7,33,ferdf,[8332],False,6,1left,1
6240928941ed7,30,ferdc,[3836],False,0,1right,1
6240928941ed7,35,fzrdf,[6178],False,100,1left,1
6240928941ed7,7,erdc,[6421],False,75,1right,1
6240928941ed7,14,brdf,[6308],False,0,1left,1
6240928941ed7,34,fzrdc,[6416],False,0,1right,1
6240928941ed7,35,fbrdc,[5477],False,-1,1left,1
6240928941ed7,19,zrdf,[7079],False,0,1left,1
6240928941ed7,15,zrdc,[7097],False,100,1right,1
6240928941ed7,31,fbrdf,[9083],False,100,1right,1
6240928941ed7,35,ferdc,[4541],False,100,1right,1
6240928941ed7,22,brdf,[7703],False,100,1right,1
6240928941ed7,35,fzrdc,[3804],False,0,1right,1
6240928941ed7,3,zrdf,[5811],False,100,1right,1
6240928941ed7,23,brdc,[7083],False,0,1left,1
6240928941ed7,32,ferdf,[4520],False,0,1right,1
6240928941ed7,16,ercf,[10486],False,100,1right,1
6240928941ed7,2,brcf,[4682],False,0,1left,1
6240928941ed7,2,zrcf,[8281],False,100,1left,1
6240928941ed7,17,zrdf,[9139],False,100,1right,1
6240928941ed7,32,fbrdf,[7879],False,100,1right,1
6240928941ed7,10,ercf,[7550],False,98,1left,1
6240928941ed7,31,ferdc,[4436],False,100,1right,1
6240928941ed7,21,ercf,[8655],False,0,1left,1
6240928941ed7,30,fzrcf,[6183],False,100,1left,1
6240928941ed7,31,fbrdc,[9089],False,13,1left,1
6240928941ed7,38,fercf,[5706],False,100,1right,1
6240928941ed7,18,erdc,[6283],False,100,1right,1
6240928941ed7,29,fzrdf,[5402],False,100,1left,1
6240928941ed7,37,fbrdf,[6953],False,-1,1left,1
6240928941ed7,12,zrdc,[6715],False,0,1left,1
6240928941ed7,35,fbrcf,"[4986, 6254]",False,-1,1left,1
6240928941ed7,23,zrdc,[6084],False,0,1left,1
6240928941ed7,17,brdf,[6236],False,100,1right,1
6240928941ed7,13,zrcf,[7204],False,0,1right,1
6240928941ed7,19,erdf,[5080],False,100,1right,1
6240928941ed7,7,brdc,[5120],False,0,1left,1
6240928941ed7,13,ercf,[9481],False,0,1right,1
6240928941ed7,4,erdc,[5211],False,0,1left,1
6240928941ed7,37,fercf,[3475],False,0,1left,1
6240928941ed7,1,zrdc,[4433],False,100,1right,1
6240928941ed7,32,fzrdf,[6555],False,100,1left,1
6240928941ed7,35,ferdf,[6037],False,0,1left,1
6240928941ed7,27,ercf,[7162],False,0,1left,1
6240928941ed7,38,fzrdc,[4841],False,100,1left,1
6240928941ed7,37,fbrcf,[7427],False,-1,1left,1
6240928941ed7,14,erdf,[9417],False,100,1right,1
6240928941ed7,29,fbrcf,[6285],False,0,1left,1
6240928941ed7,28,fzrdc,[4451],False,0,1right,1
6240928941ed7,37,fbrdc,"[3805, 4740]",False,-1,1left,1
6240928941ed7,38,fzrcf,[3965],False,-1,1right,1
6240928941ed7,31,fercf,[7302],False,100,1right,1
6240928941ed7,35,fercf,[3339],False,0,1left,1
6240928941ed7,24,ercf,[4025],False,100,1right,1
6240928941ed7,34,ferdf,[5490],False,100,1right,1
6240928941ed7,30,fzrdf,[4341],False,100,1left,1
6240928941ed7,22,erdf,[5537],False,0,1left,1
6240928941ed7,9,zrdf,[4483],False,100,1right,1
6240928941ed7,38,ferdf,[4306],False,100,1right,1
6240928941ed7,36,fbrdc,[5346],False,-1,1left,1
6240928941ed7,28,fzrdf,[5762],False,0,1right,1
6240928941ed7,5,brcf,[13445],False,100,1right,1
6240928941ed7,15,brdc,[5431],False,0,1left,1
6240928941ed7,38,fbrcf,[3661],False,-1,1left,1
6240928941ed7,31,ferdf,[4138],False,0,1left,1
6240928941ed7,11,erdf,[5546],False,0,1left,1
6240928941ed7,33,fzrdf,[4521],False,100,1left,1
6240928941ed7,25,zrdf,[4657],False,0,1left,1
6240928941ed7,29,fbrdf,[6620],False,0,1left,1
6240928941ed7,30,fbrdc,[5115],False,100,1right,1
6240928941ed7,13,brcf,[8014],False,0,1left,1
6240928941ed7,11,zrdf,[6049],False,0,1left,1
6240928941ed7,33,fbrdf,[9581],False,0,1left,1
6240928941ed7,18,brdc,[12647],False,0,1left,1
6240928941ed7,31,fzrcf,[4620],False,0,1right,1
6240928941ed7,33,ferdc,"[1724, 6429]",False,0,1left,1
6240928941ed7,7,zrdc,[5685],False,100,1right,1
6240928941ed7,29,fbrdc,[6061],False,100,1right,1
6240928941ed7,29,ferdf,[5040],False,0,1left,1
6240928941ed7,36,fzrdf,[4264],False,0,1right,1
6240928941ed7,33,fzrcf,[5778],False,100,1left,1
6240928941ed7,37,ferdc,[5173],False,0,1left,1
6240928941ed7,16,zrcf,[6823],False,100,1right,1
6240928941ed7,3,erdf,[6264],False,0,1left,1
6240928941ed7,32,fercf,[6306],False,0,1right,1
6240928941ed7,10,brcf,[10427],False,100,1right,1
6240928941ed7,5,ercf,[5986],False,100,1right,1
6240928941ed7,5,zrcf,[4948],False,100,1left,1
6240928941ed7,36,fzrcf,[4072],False,0,1right,1
6240928941ed7,25,erdf,[4438],False,0,1left,1
6240928941ed7,17,erdf,[3416],False,0,1left,1
6240928941ed7,24,zrcf,[7075],False,0,1left,1
6240928941ed7,10,zrcf,[6130],False,0,1left,1
6240928941ed7,29,ferdc,[4973],False,-1,1left,1
6240928941ed7,25,brdf,[5724],False,0,1left,1
6240928941ed7,30,fzrdc,[4963],False,100,1left,1
6240928941ed7,9,erdf,[4586],False,100,1right,1
6240928941ed7,26,brdc,[6448],False,0,1left,1
6240928941ed7,20,brdc,[4635],False,100,1right,1
6240928941ed7,12,brdc,[5214],False,0,1left,1
6240928941ed7,27,brcf,[7750],False,0,1left,1
6240928941ed7,36,fzrdc,[4319],False,100,1left,1
6240928941ed7,16,brcf,[3805],False,0,1left,1
6240928941ed7,31,fbrcf,[4670],False,100,1right,1
6240928941ed7,29,fercf,[5010],False,100,1right,1
6240928941ed7,34,fbrcf,[4927],False,-1,1left,1
6240928941ed7,24,brcf,[4656],False,0,1left,1
6240928941ed7,6,brdf,[4325],False,0,1left,1
6240928941ed7,9,brdf,[2885],False,100,1right,1
6240928941ed7,30,fercf,[3577],False,100,1left,1
6240928941ed7,6,zrdf,[4137],False,100,1right,1
6240928941ed7,21,brcf,[7200],False,0,1left,1
6240928941ed7,32,fzrcf,[4000],False,100,1left,1
6240928941ed7,34,fbrdf,[4466],False,-1,1right,1
6240928941ed7,20,zrdc,[3137],False,0,1left,1
6240928941ed7,34,fzrdf,[3508],False,100,1left,1
6240928941ed7,32,ferdc,[4568],False,100,1left,1
6240928941ed7,8,brcf,[5014],False,100,1right,1
6240928941ed7,11,brdf,[4642],False,0,1left,1
6240928941ed7,1,erdc,[3526],False,0,1left,1
6240928941ed7,33,fercf,[4712],False,0,1left,1
6240928941ed7,12,erdc,[3615],False,100,1right,1
6240928941ed7,33,fzrdc,[2238],False,0,1right,1
6240928941ed7,35,fzrcf,[3352],False,0,1right,1
6240928941ed7,36,fbrcf,[6908],False,-1,1left,1
6240928941ed7,37,fzrdc,[3193],False,0,1right,1
6240928941ed7,19,brdf,[5968],False,0,1left,1
6240928941ed7,14,zrdf,[4639],False,0,1left,1
6240928941ed7,33,fbrdc,[5473],False,0,1left,1
6240928941ed7,3,brdf,[4556],False,0,1left,1
6240928941ed7,28,fbrdc,[5605],False,100,1right,1
6240928941ed7,23,erdc,[3771],False,100,1right,1
6240928941ed7,38,fzrdf,[3915],False,0,1right,1
6240928941ed7,37,ferdf,[3046],False,0,1left,1
6240928941ed7,34,fbrdc,[4371],False,-1,1right,1
6240928941ed7,34,ferdc,[4093],False,0,1left,1
6240928941ed7,28,fzrcf,[6967],False,0,1right,1
6240928941ed7,37,fzrdf,[3476],False,100,1left,1
6240928941ed7,30,fbrcf,[4131],False,0,1left,1
6240928941ed7,34,fercf,[3404],False,0,1left,1
6240928941ed7,35,fbrdf,[4723],False,-1,1right,1
6240928941ed7,33,fbrcf,[4546],False,0,1left,1
6240928941ed7,36,ferdc,[3791],False,100,1right,1
6240928941ed7,28,fbrdf,[5623],False,0,1left,1
624093750baff,33,fzrdf,[11081],False,100,1left,1
624093750baff,1,brdc,[10042],False,0,1left,1
624093750baff,8,brcf,[9196],False,100,1left,1
624093750baff,28,fercf,[5430],False,100,1left,1
624093750baff,12,erdc,[9315],False,100,1right,1
624093750baff,38,fzrdc,[7310],False,100,1left,1
624093750baff,29,ferdf,[7289],False,0,1left,1
624093750baff,18,erdc,[4710],False,100,1right,1
624093750baff,37,fzrdc,[7289],False,100,1left,1
624093750baff,29,fbrcf,[6487],False,0,1left,1
624093750baff,31,fbrdf,[9873],False,100,1right,1
624093750baff,26,zrdc,[6620],False,0,1right,1
624093750baff,37,fbrdc,[19719],False,63,1right,1
624093750baff,17,zrdf,[13389],False,100,1right,1
624093750baff,34,fzrcf,[5662],False,100,1left,1
624093750baff,28,ferdc,[8350],False,100,1left,1
624093750baff,35,ferdf,[5491],False,100,1right,1
624093750baff,15,zrdc,[6755],False,0,1left,1
624093750baff,30,fercf,[6101],False,100,1left,1
624093750baff,3,erdf,[9620],False,100,1right,1
624093750baff,22,brdf,[5960],False,0,1left,1
624093750baff,1,erdc,[5388],False,0,1left,1
624093750baff,34,fercf,[11795],False,0,1left,1
624093750baff,33,fzrcf,[5724],False,100,1left,1
624093750baff,33,fbrdf,[5274],False,0,1left,1
624093750baff,11,erdf,[11784],False,0,1left,1
624093750baff,8,ercf,[6688],False,0,1right,1
624093750baff,14,brdf,[7384],False,100,1right,1
624093750baff,38,fbrdf,[16538],False,40,1left,1
624093750baff,8,zrcf,[12603],False,100,1left,1
624093750baff,29,fzrdf,[4773],False,100,1right,1
624093750baff,35,fbrcf,[26194],False,43,1right,1
624093750baff,23,erdc,[8280],False,0,1left,1
624093750baff,28,fzrdf,[6346],False,0,1right,1
624093750baff,9,zrdf,[6882],False,100,1right,1
624093750baff,35,fbrdf,[11963],False,44,1left,1
624093750baff,37,fzrdf,[8218],False,0,1right,1
624093750baff,32,fbrdc,[7363],False,100,1right,1
624093750baff,20,brdc,[5776],False,100,1right,1
624093750baff,12,zrdc,[7596],False,100,1right,1
624093750baff,19,erdf,[8428],False,-1,1right,1
624093750baff,32,fzrdf,[7721],False,100,1left,1
624093750baff,30,fbrcf,[11445],False,0,1left,1
624093750baff,10,zrcf,[9705],False,100,1left,1
624093750baff,31,fzrcf,[12642],False,100,1left,1
624093750baff,37,ferdf,[16837],False,0,1left,1
624093750baff,31,fzrdf,[8810],False,100,1left,1
624093750baff,11,brdf,[4972],False,100,1right,1
624093750baff,15,erdc,[5772],False,100,1right,1
624093750baff,33,fbrdc,[5548],False,100,1right,1
624093750baff,29,fbrdf,[9428],False,100,1right,1
624093750baff,38,fzrcf,[14730],False,55,1left,1
624093750baff,38,ferdf,[6067],False,100,1right,1
624093750baff,28,fzrdc,[6440],False,100,1left,1
624093750baff,21,brcf,[8589],False,100,1left,1
624093750baff,30,fbrdf,[7343],False,0,1left,1
624093750baff,3,brdf,[11891],False,100,1right,1
624093750baff,36,ferdc,[4022],False,100,1right,1
624093750baff,6,brdf,[4159],False,100,1right,1
624093750baff,32,ferdf,[6308],False,100,1left,1
624093750baff,25,zrdf,[8480],False,100,1right,1
624093750baff,29,ferdc,[4350],False,0,1left,1
624093750baff,16,brcf,[6598],False,0,1right,1
624093750baff,35,fzrcf,[4317],False,0,1right,1
624093750baff,5,ercf,[10994],False,100,1left,1
624093750baff,19,brdf,[6017],False,100,1right,1
624093750baff,33,fbrcf,[5667],False,0,1left,1
624093750baff,38,ferdc,[8008],False,100,1right,1
624093750baff,34,fbrdc,[12592],False,55,1right,1
624093750baff,22,erdf,[7966],False,100,1right,1
624093750baff,23,brdc,[6432],False,100,1right,1
624093750baff,10,ercf,[5863],False,100,1left,1
624093750baff,11,zrdf,[6297],False,100,1right,1
624093750baff,36,ferdf,[5042],False,100,1right,1
624093750baff,33,fzrdc,[6062],False,0,1right,1
624093750baff,28,fbrdf,[6445],False,0,1left,1
624093750baff,36,fbrdf,[10129],False,56,1right,1
624093750baff,35,fercf,[4820],False,100,1right,1
624093750baff,7,zrdc,[6119],False,0,1left,1
624093750baff,31,fercf,[5793],False,0,1left,1
624093750baff,14,zrdf,[6255],False,100,1right,1
624093750baff,19,zrdf,[5713],False,0,1left,1
624093750baff,38,fercf,[4495],False,100,1right,1
624093750baff,7,erdc,[3848],False,100,1right,1
624093750baff,36,fzrdf,[7385],False,9,1right,1
624093750baff,4,brdc,[10134],False,0,1left,1
624093750baff,5,zrcf,[6638],False,0,1right,1
624093750baff,34,ferdc,[4450],False,100,1right,1
624093750baff,4,zrdc,[5134],False,100,1right,1
624093750baff,21,ercf,[5041],False,0,1right,1
624093750baff,27,ercf,[6559],False,100,1left,1
624093750baff,26,brdc,[9649],False,0,1left,1
624093750baff,12,brdc,[4679],False,100,1right,1
624093750baff,34,fzrdc,[9460],False,100,1left,1
624093750baff,2,zrcf,[4916],False,0,1right,1
624093750baff,29,fercf,[5531],False,0,1left,1
624093750baff,29,fzrdc,[4483],False,100,1left,1
624093750baff,30,ferdc,[5371],False,0,1right,1
624093750baff,20,erdc,[4779],False,100,1right,1
624093750baff,32,fzrdc,[4470],False,100,1left,1
624093750baff,32,fbrcf,[5348],False,100,1right,1
624093750baff,33,ferdf,[11339],False,100,1right,1
624093750baff,36,fbrdc,[11445],False,44,1left,1
624093750baff,36,fbrcf,[15859],False,51,1right,1
624093750baff,23,zrdc,[7494],False,0,1left,1
624093750baff,7,brdc,[8235],False,100,1right,1
624093750baff,13,brcf,[5007],False,0,1right,1
624093750baff,38,fbrdc,[12309],False,46,1left,1
624093750baff,13,ercf,[5236],False,100,1right,1
624093750baff,37,fbrdf,[9621],False,47,1left,1
624093750baff,35,fzrdc,[4635],False,100,1left,1
624093750baff,37,ferdc,[6696],False,100,1right,1
624093750baff,24,ercf,[5132],False,0,1right,1
624093750baff,30,fbrdc,[5003],False,100,1right,1
624093750baff,31,fzrdc,[5526],False,0,1right,1
624093750baff,37,fzrcf,[8526],False,0,1right,1
624093750baff,28,fzrcf,[8087],False,0,1right,1
624093750baff,30,fzrdf,[4746],False,0,1right,1
624093750baff,6,erdf,[11634],False,100,1right,1
624093750baff,35,ferdc,[4083],False,100,1right,1
624093750baff,32,ferdc,[7676],False,100,1left,1
624093750baff,36,fercf,[6137],False,100,1right,1
624093750baff,24,zrcf,[4500],False,0,1right,1
624093750baff,25,erdf,[5391],False,100,1right,1
624093750baff,26,erdc,[5817],False,100,1right,1
624093750baff,36,fzrdc,[3457],False,0,1right,1
624093750baff,4,erdc,[2852],False,100,1right,1
624093750baff,29,fbrdc,[3850],False,0,1left,1
624093750baff,36,fzrcf,[3822],False,0,1right,1
624093750baff,34,fzrdf,[4952],False,100,1left,1
624093750baff,5,brcf,[6021],False,100,1left,1
624093750baff,34,fbrcf,[4146],False,100,1left,1
624093750baff,34,fbrdf,[9291],False,46,1left,1
624093750baff,17,brdf,[5376],False,100,1right,1
624093750baff,18,zrdc,[5125],False,0,1left,1
624093750baff,15,brdc,[7419],False,0,1left,1
624093750baff,38,fbrcf,[7830],False,47,1right,1
624093750baff,16,ercf,[10956],False,100,1left,1
624093750baff,14,erdf,[5595],False,0,1left,1
624093750baff,35,fzrdf,[4654],False,100,1left,1
624093750baff,1,zrdc,[5958],False,0,1left,1
624093750baff,29,fzrcf,[4083],False,100,1left,1
624093750baff,18,brdc,[4203],False,0,1left,1
624093750baff,25,brdf,[5122],False,100,1right,1
624093750baff,9,erdf,[4773],False,0,1left,1
624093750baff,31,ferdf,[3360],False,0,1left,1
624093750baff,32,fercf,[4694],False,100,1left,1
624093750baff,31,ferdc,[6791],False,0,1left,1
624093750baff,28,ferdf,[7037],False,100,1left,1
624093750baff,27,zrcf,[6250],False,100,1left,1
624093750baff,17,erdf,[4573],False,100,1right,1
624093750baff,2,ercf,[7698],False,100,1left,1
624093750baff,30,ferdf,[7134],False,0,1right,1
624093750baff,28,fbrcf,[5640],False,0,1left,1
624093750baff,30,fzrdc,[5760],False,100,1left,1
624093750baff,33,fercf,[3518],False,0,1left,1
624093750baff,32,fzrcf,[4653],False,100,1left,1
